id,year,city,name,county,fips,loans,ussec,othsec,cchdufrm,otherassets,assets,capital,surpro,profits,totdep,circulation,billsred,otherliabs,assets_check,diff,liabs_check,diff1
41532,1939,Strawn,First,Palo Pinto,48363,144325,23000,1500,230313,13788,412926,50000,0,1904,361022,0,0,0,412926,0,412926,0
41534,1939,Streetman,First,Freestone,48161,37311,10090,18992,151513,2000,219906,25000,25000,751,169155,0,0,0,219906,0,219906,0
41535,1939,Sudan,First,Lamb,48279,302391,12500,13874,119978,7095,455838,25000,25000,2520,403318,0,0,0,455838,0,455838,0
41537,1939,Sulphur Springs,City,Hopkins,48223,289806,22500,192965,928992,26519,1460782,100000,100000,134359,1118423,0,0,8000,1460782,0,1460782,0
41542,1939,Taft,First,San Patricio,48409,69940,16500,4051,544190,1,634682,62500,12500,11360,548322,0,0,0,634682,0,634682,0
41543,1939,Tahoka,First,Lynn,48305,216399,34300,45834,1149794,18851,1465178,50000,50000,45815,1316863,0,0,2500,1465178,0,1465178,0
41545,1939,Taylor,City,Williamson,48491,531406,166390,193195,446750,31825,1369566,100000,72000,22076,1171490,0,0,4000,1369566,0,1369566,0
41544,1939,Taylor,First,Williamson,48491,618178,233306,250726,774105,65508,1941823,150000,44000,12134,1729689,0,0,6000,1941823,0,1941823,0
41548,1939,Teague,Teague,Freestone,48161,125152,67907,383856,297349,23001,897265,50000,50000,6000,784421,0,0,6844,897265,0,897265,0
41547,1939,Teague,First,Freestone,48161,217306,297862,80982,263332,19858,879340,50000,50000,120033,659307,0,0,0,879340,0,879340,0
42046,1939,Temple,First,Bell,48027,968272,111080,640380,617070,44785,2381587,198000,30000,19059,2130528,0,0,4000,2381587,0,2381587,0
41552,1939,Terrell,American,Kaufman,48257,580433,289500,1255438,1770181,25001,3920553,200000,200000,200000,3310756,0,0,9797,3920553,0,3920553,0
41554,1939,Texarkana,Texarkana,Bowie,48037,1705011,1390515,1167287,4792585,418553,9473951,500000,111000,74121,8784548,0,0,4282,9473951,0,9473951,0
41556,1939,Texas City,Texas City,Galveston,48167,616768,92497,74654,555097,45811,1384827,50000,50000,10000,1274827,0,0,0,1384827,0,1384827,0
41558,1939,Thornton,First,Limestone,48293,88780,36800,88982,42140,4258,260960,50000,50000,3478,157482,0,0,0,260960,0,260960,0
41559,1939,Throckmorton,First,Throckmorton,48447,170518,26700,114274,149935,8276,469703,50000,18000,26532,375171,0,0,0,469703,0,469703,0
41560,1939,Tom Bean,First,Grayson,48181,84238,17200,9627,47060,6440,164565,25000,6500,500,132565,0,0,0,164565,0,164565,0
41561,1939,Trenton,First,Fannin,48147,71657,22450,33476,131683,15738,275004,40000,31550,1674,201780,0,0,0,275004,0,275004,0
42042,1939,Trinity,Trinity,Trinity,48455,67165,0,49006,79309,11487,206967,27500,2500,5873,170269,0,0,825,206967,0,206967,0
41563,1939,Troup,First,Smith,48423,542008,0,42570,194015,14053,792646,37500,37500,11039,706607,0,0,0,792646,0,792646,0
41564,1939,Tulia,First,Swisher,48437,426894,7500,65380,207111,12509,719394,50000,25000,16948,626082,0,0,1364,719394,0,719394,0
41567,1939,Tyler,Peoples,Smith,48423,1880463,546025,977687,2322522,301609,6028306,300000,300000,210919,5217387,0,0,0,6028306,0,6028306,0
41566,1939,Tyler,Citizens,Smith,48423,2820304,829050,1098453,3293290,250232,8291329,250000,500000,290490,7250839,0,0,0,8291329,0,8291329,0
42037,1939,Valley Mills,First,Bosque,48035,103696,102,12552,63745,9150,189245,25000,5000,1647,157598,0,0,0,189245,0,189245,0
41570,1939,Valley View,First,Cooke,48097,59609,22800,1100,44994,10532,139035,25000,10700,514,102821,0,0,0,139035,0,139035,0
41571,1939,Valley View,Valley View,Cooke,48097,91508,18500,21846,90528,2,222384,25000,6000,8030,183354,0,0,0,222384,0,222384,0
41572,1939,Van Alstyne,First,Grayson,48181,102363,118300,39389,415522,5500,681074,50000,50000,12892,563182,0,0,5000,681074,0,681074,0
41575,1939,Vernon,Waggoner,Wilbarger,48487,801437,49500,370163,817802,10063,2048965,100000,65000,8262,1873703,0,0,2000,2048965,0,2048965,0
41574,1939,Vernon,Herring,Wilbarger,48487,841609,108300,47306,528720,45000,1570935,125000,85000,5825,1355110,0,0,0,1570935,0,1570935,0
41577,1939,Victoria,Victoria,Victoria,48469,1235726,1777665,682463,3417421,226205,7339480,500000,258000,335779,6210777,0,0,34924,7339480,0,7339480,0
41581,1939,Waco,National City,McLennan,48309,176318,271200,53321,656479,100003,1257321,100000,55000,40703,1059356,0,0,2262,1257321,0,1257321,0
41579,1939,Waco,Citizens,McLennan,48309,3005471,2445600,338738,3854695,100866,9745370,250000,195000,142424,9157932,0,0,14,9745370,0,9745370,0
41578,1939,Waco,First,McLennan,48309,3728711,1854602,1153610,5368836,322291,12428050,675000,430000,144449,11099195,0,0,79406,12428050,0,12428050,0
42009,1939,Waxahachie,Citizens,Ellis,48139,707842,171173,362554,750149,79694,2071412,150000,85000,74971,1753941,0,0,7500,2071412,0,2071412,0
41584,1939,Weatherford,Citizens,Parker,48367,473155,7500,235005,229770,29493,974923,100000,32000,9339,833584,0,0,0,974923,0,974923,0
41583,1939,Weatherford,First,Parker,48367,905005,23100,31468,332304,27503,1319380,100000,100000,30070,1078259,0,0,11051,1319380,0,1319380,0
41585,1939,Wellington,First,Collingsworth,48087,195696,4000,4378,194533,10551,409158,50000,9000,2033,347835,0,0,290,409158,0,409158,0
41587,1939,Weslaco,First,Hidalgo,48215,365004,48387,46509,438234,29910,928044,50000,13000,12890,850204,0,0,1950,928044,0,928044,0
41589,1939,West,State,McLennan,48309,115468,106397,5458,142236,10153,379712,50000,8000,9718,309614,0,0,2380,379712,0,379712,0
45021,1939,West,West,McLennan,48309,222424,42300,19939,246244,6504,537411,50000,17000,1421,467490,0,0,1500,537411,0,537411,0
41591,1939,White Deer,First,Carson,48065,128878,3994,70091,81343,8238,292544,50000,10000,16778,215766,0,0,0,,,292544,-292544
41592,1939,Whitesboro,Whitesboro,Grayson,48181,193342,0,43161,155213,17700,409416,50000,0,12826,346590,0,0,0,409416,0,409416,0
41593,1939,Whitewright,First,Grayson,48181,220102,36250,174663,194160,7676,632851,50000,50000,43600,489251,0,0,0,632851,0,632851,0
42028,1939,Whitney,First,Hill,48217,90999,8886,21003,206152,7000,334040,25000,25000,13783,270257,0,0,0,334040,0,334040,0
41913,1939,Wichita Falls,Wichita,Wichita,48485,1331035,100100,438437,2547015,37100,4453687,200000,150000,30347,4071940,0,0,1400,4453687,0,4453687,0
42032,1939,Wichita Falls,City,Wichita,48485,3493237,1023948,655948,3824879,242983,9240995,800000,100000,63446,8273505,0,0,4044,9240995,0,9240995,0
41596,1939,Wichita Falls,First,Wichita,48485,3942713,2316850,428748,6772743,243914,13704968,1000000,270000,61577,12347029,0,0,26362,13704968,0,13704968,0
41599,1939,Wills Point,First,Van Zandt,48467,414677,15000,27695,361185,8500,827057,50000,15000,20084,741973,0,0,0,827057,0,827057,0
41602,1939,Windom,First,Fannin,48147,35204,20900,28143,74315,6450,165012,40000,2500,1126,119386,0,0,2000,165012,0,165012,0
41603,1939,Winnsboro,First,Wood,48499,320185,148300,98806,326869,11750,905910,100000,100000,36422,669488,0,0,0,905910,0,905910,0
41605,1939,Wolfe City,Wolfe City,Hunt,48231,121482,7500,51146,140524,15276,335928,25000,10000,1333,299595,0,0,0,335928,0,335928,0
41606,1939,Woodsboro,First,Refugio,48391,173854,3700,129444,302942,12840,622780,25000,12500,4770,580510,0,0,0,622780,0,622780,0
41607,1939,Wortham,First,Freestone,48161,120770,2500,32593,158695,11000,325558,60000,18500,7633,239425,0,0,0,325558,0,325558,0
41608,1939,Yoakum,Yoakum,Lavaca,48285,247120,117999,332544,636869,59988,1394520,79000,50000,77214,1184871,0,0,3435,1394520,0,1394520,0
41609,1939,Yorktown,First,De Witt,48123,219562,116725,81432,364884,20789,803392,50000,50000,30710,667669,0,0,5013,803392,0,803392,0
