id,year,city,name,county,fips,loans,ussec,othsec,cchdufrm,otherassets,assets,capital,surpro,profits,totdep,circulation,billsred,otherliabs,assets_check,diff,liabs_check,diff1
1239,1939,Ripley,ripley,Brown,39015,383620,71062,47096,219129,38876,759783,100000,25000,6954,627824,0,0,5,759783,0,759783,0
1241,1939,Rockford,rockford,Mercer,39107,296590,133256,22896,219971,9475,682188,50000,16000,7999,606689,0,0,1500,682188,0,682188,0
1242,1939,Rocky River,first,Cuyahoga,39035,800392,1447976,444651,1199358,121929,4014306,200000,53000,102746,3624621,0,0,33939,4014306,0,4014306,0
1243,1939,Sabina,first,Clinton,39027,227311,162500,87350,120964,9880,608005,50000,34000,9950,514055,0,0,0,608005,0,608005,0
1245,1939,Saint Clairsville,second,Belmont,39013,519729,46600,772028,401874,61500,1801731,100000,120000,47914,1533817,0,0,0,1801731,0,1801731,0
1247,1939,Saint Paris,first,Champaign,39021,264369,38700,181874,147083,12256,644282,50000,37000,1868,554414,0,0,1000,644282,0,644282,0
1249,1939,Salem,first,Columbiana,39029,1523384,427251,1288030,1196031,138320,4573016,150000,300000,317173,3792130,0,0,13713,4573016,0,4573016,0
1250,1939,Salem,farmers,Columbiana,39029,910881,320588,501175,437587,31931,2202162,100000,100000,43214,1957948,0,0,1000,2202162,0,2202162,0
1251,1939,Sandusky,third national exchange,Erie,39043,1593459,1614827,815358,1898361,193386,6115391,442000,158000,88143,5423391,0,0,3857,6115391,0,6115391,0
1252,1939,Sardinia,first,Brown,39015,262129,127516,101480,152889,16500,660514,30000,30000,14157,586357,0,0,0,660514,0,660514,0
1254,1939,Senecaville,first,Guernsey,39059,93458,62700,118636,91701,7960,374455,25000,7000,8150,334305,0,0,0,374455,0,374455,0
1255,1939,Seven Mile,farmers,Butler,39017,114418,26500,65756,34455,5318,246447,50000,5500,8455,182124,0,0,368,246447,0,246447,0
1256,1939,Shelby,first,Richland,39139,403149,606903,497418,655625,37303,2200398,100000,100000,61272,1937126,0,0,2000,2200398,0,2200398,0
1257,1939,Sidney,first national exchange,Shelby,39149,394033,114500,18241,592825,33500,1153099,100000,100000,28104,921995,0,0,3000,1153099,0,1153099,0
1258,1939,Sidney,citizens,Shelby,39149,385425,196450,434920,470394,38842,1526031,100000,100000,89461,1232585,0,0,3985,1526031,0,1526031,0
1260,1939,Somerville,somerville,Butler,39017,119702,41427,37446,54815,7000,260390,25000,10000,3823,221567,0,0,0,260390,0,260390,0
1261,1939,Springfield,first nb and tc,Clark,39023,2291427,2398951,1790175,1854753,968768,9304074,1000000,319000,137956,7791036,0,0,56082,9304074,0,9304074,0
1262,1939,Springfield,lagonda citizens,Clark,39023,2381451,518125,893628,2450604,159586,6403394,310000,100000,136507,5848187,0,0,8700,6403394,0,6403394,0
1263,1939,Spring Valley,spring valley,Greene,39057,159245,0,15438,41013,3168,218864,25000,25000,4451,163397,0,0,1016,218864,0,218864,0
1264,1939,Steubenville,national exchange bank and tc,Jefferson,39081,3075659,1213714,749950,3239279,512970,8791572,469000,200000,190856,7903498,0,0,28218,8791572,0,8791572,0
1265,1939,Steubenville,peoples,Jefferson,39081,1272222,771400,1019900,1082032,169000,4314554,300000,300000,77677,3625558,0,0,11319,4314554,0,4314554,0
1268,1939,Sycamore,first,Wyandot,39175,118121,58274,176496,142555,13785,509231,50000,7000,4034,448197,0,0,0,509231,0,509231,0
1269,1939,Tiffin,city,Seneca,39147,533055,46500,284891,190120,101156,1155722,148000,25000,17107,965615,0,0,0,1155722,0,1155722,0
1270,1939,Tiffin,commercial,Seneca,39147,1981211,528125,584189,1890349,32828,5016702,250000,750000,102012,3914607,0,0,83,5016702,0,5016702,0
