id,year,city,name,county,fips,loans,ussec,othsec,cchdufrm,otherassets,assets,capital,surpro,profits,totdep,circulation,billsred,otherliabs,assets_check,diff,liabs_check,diff1
42026,1933,Stamford,First,Jones,48253,217689,85557,3750,195397,37184,539577,50000,0,6569,433008,50000,0,0,539577,0,539577,0
41527,1933,Stanton,First,Martin,48317,160031,25000,4030,73154,15425,277640,25000,50000,350,177290,25000,0,0,277640,0,277640,0
41529,1933,Stephenville,Farmers First,Erath,48143,215420,363200,138837,201207,35032,953696,100000,20000,52467,679429,98300,0,3500,953696,0,953696,0
41530,1933,Sterling City,First,Sterling,48431,297651,15000,4800,239151,10196,566798,60000,100000,42894,348904,15000,0,0,566798,0,566798,0
41532,1933,Strawn,First,Palo Pinto,48363,95302,52594,14475,98202,16682,277255,50000,0,941,213814,12500,0,0,277255,0,277255,0
41533,1933,Strawn,Strawn,Palo Pinto,48363,107229,90629,87030,69658,37110,391656,50000,0,10250,282606,48800,0,0,391656,0,391656,0
41534,1933,Streetman,First,Freestone,48161,11830,26450,24865,94267,2212,159624,25000,20000,5317,109307,0,0,0,159624,0,159624,0
41535,1933,Sudan,First,Lamb,48279,279173,45000,900,144834,12297,482204,25000,5000,12124,415080,25000,0,0,482204,0,482204,0
42029,1933,Sulphur Springs,First,Hopkins,48223,109184,50000,119754,121550,28990,429478,50000,25000,5916,298562,50000,0,0,429478,0,429478,0
41537,1933,Sulphur Springs,City,Hopkins,48223,349210,106650,204998,571819,40827,1273504,100000,20000,183512,869992,100000,0,0,1273504,0,1273504,0
41542,1933,Taft,First,San Patricio,48409,37779,101594,2200,156699,5786,304058,62500,9500,794,181202,50000,0,62,304058,0,304058,0
41543,1933,Tahoka,First,Lynn,48305,82575,30000,16000,866368,23045,1017988,50000,25000,10945,919543,12500,0,0,1017988,0,1017988,0
41545,1933,Taylor,City,Williamson,48491,339641,102350,118350,326747,50875,937963,100000,50000,8519,679444,100000,0,0,937963,0,937963,0
41544,1933,Taylor,First,Williamson,48491,508062,164394,303835,594311,100376,1670978,150000,30000,1609,1339002,150000,0,367,1670978,0,1670978,0
41548,1933,Teague,Teague,Freestone,48161,75774,260997,237151,92355,35077,701354,60000,40000,11260,530094,60000,0,0,701354,0,701354,0
41547,1933,Teague,First,Freestone,48161,203464,260287,163854,197330,21511,846446,50000,50000,137023,559423,50000,0,0,846446,0,846446,0
42046,1933,Temple,First,Bell,48027,368089,208960,243430,224240,42036,1086755,200000,20000,5010,861745,0,0,0,1086755,0,1086755,0
41552,1933,Terrell,American,Kaufman,48257,1020939,394700,782145,644271,83755,2925810,200000,200000,38382,2287196,196850,0,3382,2925810,0,2925810,0
41554,1933,Texarkana,Texarkana,Bowie,48037,2355835,1487965,1176119,1662694,527497,7210110,500000,100000,53038,6294482,250000,0,12590,7210110,0,7210110,0
41556,1933,Texas City,Texas City,Galveston,48167,91665,110825,81385,256186,3797,543858,50000,25000,9756,424762,34340,0,0,543858,0,543858,0
41558,1933,Thornton,First,Limestone,48293,95298,42550,59820,151441,8504,357613,50000,50000,17795,214818,25000,0,0,357613,0,357613,0
41559,1933,Throckmorton,First,Throckmorton,48447,191954,60458,58891,120016,25383,456702,75000,10000,5673,316029,50000,0,0,456702,0,456702,0
41560,1933,Tom Bean,First,Grayson,48181,74883,35769,1609,20972,6465,139698,25000,10000,0,79698,25000,0,0,139698,0,139698,0
41561,1933,Trenton,First,Fannin,48147,51289,23200,44500,79249,20731,218969,40000,30000,1466,137503,10000,0,0,218969,0,218969,0
42042,1933,Trinity,Trinity,Trinity,48455,78013,7500,23978,53106,19476,182073,27500,4174,0,143199,7200,0,0,182073,0,182073,0
41563,1933,Troup,First,Smith,48423,131131,41067,123700,105058,19632,420588,25000,25000,0,345588,25000,0,0,420588,0,420588,0
41564,1933,Tulia,First,Swisher,48437,250760,50000,5100,75288,28349,409497,50000,10000,5660,293837,50000,0,0,409497,0,409497,0
41567,1933,Tyler,Peoples,Smith,48423,520891,705275,529287,832782,406555,2994790,250000,125000,33582,2483452,100000,0,2756,2994790,0,2994790,0
41566,1933,Tyler,Citizens,Smith,48423,1280704,674978,565786,1514142,525183,4560793,250000,250000,255033,3562200,243560,0,0,4560793,0,4560793,0
42037,1933,Valley Mills,First,Bosque,48035,78656,0,10533,80034,9411,178634,25000,5000,39,148595,0,0,0,178634,0,178634,0
41570,1933,Valley View,First,Cooke,48097,56721,25803,1050,40110,11957,135641,25000,10000,2104,73872,24640,0,25,135641,0,135641,0
41571,1933,Valley View,Valley View,Cooke,48097,60532,26688,18429,16541,3161,125351,25000,2750,3908,93693,0,0,0,125351,0,125351,0
41572,1933,Van Alstyne,First,Grayson,48181,105979,149668,52610,195303,17801,521361,50000,30000,23032,396579,18750,0,3000,521361,0,521361,0
41575,1933,Vernon,Waggoner,Wilbarger,48487,343071,206300,96922,996017,90164,1732474,100000,60000,9628,1462846,100000,0,0,1732474,0,1732474,0
41574,1933,Vernon,Herring,Wilbarger,48487,441319,130011,55608,654404,58503,1339845,125000,25000,38618,1026227,125000,0,0,1339845,0,1339845,0
41577,1933,Victoria,Victoria,Victoria,48469,1167136,802850,422421,1353582,208441,3954430,500000,200000,87914,2656240,500000,0,10276,3954430,0,3954430,0
41581,1933,Waco,National City,McLennan,48309,138436,252050,101166,231249,117673,840574,100000,50000,38425,549866,99995,0,2288,840574,0,840574,0
41579,1933,Waco,Citizens,McLennan,48309,2391548,2734300,748959,1586667,265955,7727429,250000,150000,105374,6976255,245800,0,0,7727429,0,7727429,0
41578,1933,Waco,First,McLennan,48309,4597391,1960754,2157989,3305930,401090,12423154,1000000,200000,82058,10139621,1000000,0,1475,12423154,0,12423154,0
42009,1933,Waxahachie,Citizens,Ellis,48139,601397,153000,349800,343131,101959,1549287,150000,30000,41000,1178287,150000,0,0,1549287,0,1549287,0
41584,1933,Weatherford,Citizens,Parker,48367,481542,100000,70472,109738,54476,816228,100000,25000,15612,575616,100000,0,0,816228,0,816228,0
41583,1933,Weatherford,First,Parker,48367,554891,105050,102327,130272,51235,943775,100000,75000,19048,649727,100000,0,0,943775,0,943775,0
41585,1933,Wellington,First,Collingsworth,48087,114178,25000,28548,129733,19537,316996,25000,6000,0,260996,25000,0,0,316996,0,316996,0
41586,1933,Wellington,City,Collingsworth,48087,373350,0,39930,129110,14440,556830,100000,125230,0,331600,0,0,0,556830,0,556830,0
41587,1933,Weslaco,First,Hidalgo,48215,52274,25000,20953,59324,29355,186906,25000,0,1459,135447,25000,0,0,186906,0,186906,0
41589,1933,West,State,McLennan,48309,110830,10150,1800,91578,8326,222684,50000,0,5917,166767,0,0,0,222684,0,222684,0
41590,1933,Wheeler,First,Wheeler,48483,53288,0,900,33023,12054,99265,25000,0,257,74008,0,0,0,99265,0,99265,0
41592,1933,Whitesboro,Whitesboro,Grayson,48181,180837,50000,95515,141613,23923,491888,50000,10000,3300,378588,50000,0,0,491888,0,491888,0
41593,1933,Whitewright,First,Grayson,48181,181386,181850,183064,203414,24969,774683,100000,75000,5000,494683,100000,0,0,774683,0,774683,0
42028,1933,Whitney,First,Hill,48217,52392,25000,6179,145802,10472,239845,25000,5000,5371,179474,25000,0,0,239845,0,239845,0
41913,1933,Wichita Falls,Wichita,Wichita,48485,905455,367781,65014,964418,57503,2360171,200000,40000,10398,1909563,200000,0,210,2360171,0,2360171,0
42032,1933,Wichita Falls,City,Wichita,48485,2398378,1444351,182307,1186401,199806,5411243,800000,0,43588,4167655,400000,0,0,5411243,0,5411243,0
41596,1933,Wichita Falls,First,Wichita,48485,2793975,2042843,512999,3823606,474834,9648257,1000000,200000,7473,7417593,1000000,0,23191,9648257,0,9648257,0
41599,1933,Wills Point,First,Van Zandt,48467,344333,15100,8205,326179,12982,706799,50000,10000,9445,624644,12500,0,210,706799,0,706799,0
41602,1933,Windom,First,Fannin,48147,33151,16400,31784,57919,9622,148876,40000,2500,457,105919,0,0,0,148876,0,148876,0
41603,1933,Winnsboro,First,Wood,48499,214476,137000,98902,356685,16854,823917,100000,100000,30979,542938,50000,0,0,823917,0,823917,0
41604,1933,Winters,First,Runnels,48399,35950,50602,1500,97880,20312,206244,40000,10000,942,155127,0,0,175,206244,0,206244,0
41605,1933,Wolfe City,Wolfe City,Hunt,48231,56832,25000,64941,88530,21509,256812,25000,10000,1323,195489,25000,0,0,256812,0,256812,0
41606,1933,Woodsboro,First,Refugio,48391,100095,100,26027,223047,15093,364362,25000,5000,918,333444,0,0,0,364362,0,364362,0
41607,1933,Wortham,First,Freestone,48161,130946,100000,3438,98370,21358,354112,60000,15000,7678,211434,60000,0,0,354112,0,354112,0
41608,1933,Yoakum,Yoakum,Lavaca,48285,348824,154750,199781,363761,101024,1168140,100000,50000,17388,900601,100000,0,151,1168140,0,1168140,0
41609,1933,Yorktown,First,De Witt,48123,189257,74250,70949,276993,34434,645883,50000,40000,27016,477412,49995,0,1460,645883,0,645883,0
